4725129	CONN	53	50	down
4726874	CONN	50	53	down
4727114	CONN	14	93	up
4727857	CONN	7	53	up
4727857	CONN	7	42	up
4727857	CONN	7	53	down
4727857	CONN	7	42	down
4727975	CONN	53	84	up
4728381	CONN	14	93	down
4728880	CONN	53	50	up
4728880	CONN	53	56	up
4728880	CONN	53	50	down
4728880	CONN	53	56	down
4728976	CONN	84	53	up
4729839	CONN	57	26	down
4730064	CONN	26	57	down
4736136	CONN	53	84	down
4736186	CONN	84	53	down
4736909	CONN	53	84	up
4736909	CONN	53	84	down
4740257	CONN	84	53	up
4740257	CONN	84	53	down
4741296	CONN	84	53	up
4741296	CONN	84	53	down
4744568	CONN	22	80	up
4747147	CONN	68	44	up
4747147	CONN	68	44	down
4748514	CONN	84	53	up
4749449	CONN	53	84	up
4749765	CONN	28	91	up
4749765	CONN	28	91	down
4750031	CONN	76	55	up
4750031	CONN	76	55	down
4750316	CONN	44	49	up
4750473	CONN	11	44	up
4750473	CONN	11	44	down
4750599	CONN	91	55	up
4750685	CONN	49	91	up
4750685	CONN	49	76	up
4750685	CONN	49	55	up
4750685	CONN	49	91	down
4750685	CONN	49	76	down
4750790	CONN	11	30	up
4750926	CONN	91	72	up
4750926	CONN	91	44	up
4750926	CONN	91	45	up
4750962	CONN	44	21	up
4750962	CONN	44	91	up
4750962	CONN	44	55	up
4750962	CONN	44	45	up
4750962	CONN	44	21	down
4750995	CONN	21	44	up
4750995	CONN	21	45	up
4750995	CONN	21	55	up
4750995	CONN	21	91	up
4750995	CONN	21	49	up
4750995	CONN	21	44	down
4750995	CONN	21	45	down
4750995	CONN	21	55	down
4750995	CONN	21	91	down
4750995	CONN	21	49	down
4751010	CONN	49	72	up
4751010	CONN	49	44	up
4751010	CONN	45	72	up
4751010	CONN	45	55	up
4751010	CONN	45	44	up
4751105	CONN	11	63	up
4751245	CONN	91	54	up
4751281	CONN	44	54	up
4751281	CONN	44	72	up
4751335	CONN	49	54	up
4751335	CONN	49	45	up
4751340	CONN	45	91	up
4751340	CONN	45	54	up
4751573	CONN	3	63	up
4751573	CONN	3	30	up
4751573	CONN	3	11	up
4751574	CONN	91	49	up
4751654	CONN	45	91	down
4751758	CONN	11	3	up
4751967	CONN	49	91	up
4751982	CONN	53	50	up
4752514	CONN	91	54	down
4752593	CONN	49	54	down
4752593	CONN	45	54	down
4752847	CONN	44	54	down
4752910	CONN	22	80	down
4753233	CONN	45	91	up
4753233	CONN	45	49	up
4753233	CONN	45	91	down
4753783	CONN	75	79	up
4753898	CONN	28	47	up
4753900	CONN	84	53	down
4753961	CONN	53	50	down
4754099	CONN	55	91	up
4754099	CONN	55	49	up
4754108	CONN	75	9	up
4754108	CONN	75	9	down
4754417	CONN	55	44	up
4754417	CONN	55	45	up
4754420	CONN	28	94	up
4754421	CONN	75	79	down
4754516	CONN	70	88	up
4754516	CONN	70	88	down
4754686	CONN	72	54	up
4754686	CONN	72	91	up
4754686	CONN	72	44	up
4754686	CONN	72	45	up
4754686	CONN	72	49	up
4754686	CONN	72	55	up
4754733	CONN	55	72	up
4754733	CONN	55	54	up
4754823	CONN	45	91	up
4755024	CONN	72	3	up
4755024	CONN	72	3	down
4755352	CONN	91	72	down
4755415	CONN	49	72	down
4755458	CONN	45	72	down
4755649	CONN	3	63	down
4755665	CONN	91	44	down
4755665	CONN	91	45	down
4755670	CONN	44	72	down
4755678	CONN	55	91	down
4755678	CONN	55	72	down
4755678	CONN	55	44	down
4755678	CONN	55	45	down
4755678	CONN	55	49	down
4755678	CONN	55	54	down
4755729	CONN	49	44	down
4755771	CONN	45	55	down
4755833	CONN	11	63	down
4755953	CONN	50	20	up
4755967	CONN	3	64	up
4755967	CONN	3	64	down
4755978	CONN	91	49	down
4755983	CONN	44	91	down
4755983	CONN	44	49	down
4755983	CONN	44	55	down
4756042	CONN	49	91	down
4756042	CONN	49	45	down
4756042	CONN	49	55	down
4756084	CONN	65	45	up
4756084	CONN	65	45	down
4756084	CONN	45	49	down
4756133	CONN	84	12	up
4756133	CONN	84	47	up
4756133	CONN	84	28	up
4756133	CONN	84	12	down
4756151	CONN	11	91	up
4756241	CONN	55	54	up
4756241	CONN	55	72	up
4756241	CONN	55	91	up
4756241	CONN	55	44	up
4756241	CONN	55	45	up
4756241	CONN	55	49	up
4756241	CONN	55	54	down
4756281	CONN	50	12	up
4756281	CONN	50	12	down
4756282	CONN	72	54	down
4756301	CONN	3	91	up
4756301	CONN	3	21	up
4756335	CONN	91	30	up
4756335	CONN	91	3	up
