5398849	CONN	0	28	up
5398926	CONN	80	22	up
5399193	CONN	16	58	down
5399199	CONN	95	15	down
5399506	CONN	16	74	down
5399533	CONN	74	16	down
5399558	CONN	80	22	down
5399887	CONN	74	95	up
5399887	CONN	74	85	up
5399887	CONN	74	56	up
5399887	CONN	74	15	up
5399887	CONN	74	95	down
5399962	CONN	58	74	up
5400230	CONN	85	74	up
5400445	CONN	56	74	up
5400903	CONN	58	16	up
5401168	CONN	95	15	up
5401168	CONN	95	56	down
5401396	CONN	56	95	up
5401650	CONN	64	25	down
5401691	CONN	75	90	down
5401700	CONN	25	90	up
5401700	CONN	25	90	down
5401868	CONN	90	75	down
5402034	CONN	25	64	down
5402169	CONN	73	53	up
5402169	CONN	73	53	down
5402482	CONN	73	84	up
5402482	CONN	73	84	down
5402517	CONN	84	73	up
5402517	CONN	84	73	down
5402781	CONN	58	74	down
5402781	CONN	58	16	down
5402932	CONN	0	28	down
5402972	CONN	22	80	up
5402972	CONN	22	80	down
5403044	CONN	28	0	up
5403044	CONN	28	0	down
5403097	CONN	95	56	up
5403097	CONN	95	85	down
5403329	CONN	56	15	up
5404288	CONN	56	15	down
5404332	CONN	85	15	down
5404386	CONN	95	85	up
5404700	CONN	95	56	down
5404846	CONN	62	9	down
5404950	CONN	9	62	down
5405317	CONN	29	9	up
5405317	CONN	29	9	down
5405435	CONN	0	28	up
5405594	CONN	85	15	up
5405839	CONN	25	9	up
5405839	CONN	25	29	up
5405839	CONN	25	9	down
5405839	CONN	25	29	down
5405935	CONN	9	29	up
5405935	CONN	9	29	down
5405975	CONN	95	56	up
5406220	CONN	85	95	down
5406525	CONN	56	15	up
5406952	CONN	95	56	down
5406986	CONN	29	9	up
5407190	CONN	9	29	up
5407935	CONN	18	20	up
5407935	CONN	18	20	down
5408119	CONN	85	95	up
5408119	CONN	85	74	down
5408290	CONN	95	56	up
5408432	CONN	85	95	down
5408608	CONN	95	15	down
5408638	CONN	80	22	up
5408638	CONN	80	22	down
5408771	CONN	56	95	down
5408921	CONN	95	56	down
5409013	CONN	74	85	down
5409013	CONN	74	56	down
5409068	CONN	85	56	down
5409084	CONN	56	74	down
5409084	CONN	56	15	down
5409084	CONN	56	85	down
5409240	CONN	22	80	up
5409240	CONN	22	80	down
5409417	CONN	85	61	up
5409417	CONN	85	7	up
5409417	CONN	85	61	down
5409417	CONN	85	7	down
5409767	CONN	85	95	up
5410174	CONN	95	85	down
5410519	CONN	80	22	up
5410519	CONN	80	22	down
5410745	CONN	85	15	down
5410745	CONN	85	95	down
5411434	CONN	22	80	up
5411434	CONN	22	80	down
5412955	CONN	18	20	up
5413591	CONN	18	20	down
5413716	CONN	74	15	down
5413779	CONN	9	74	up
5413779	CONN	9	74	down
5414270	CONN	22	80	up
5414503	CONN	7	61	up
5414895	CONN	22	80	down
5415671	CONN	9	15	up
5415671	CONN	9	15	down
5415872	CONN	28	0	up
5415872	CONN	28	0	down
5416795	CONN	80	22	up
5416993	CONN	53	84	up
5417047	CONN	18	20	up
5417047	CONN	18	20	down
5417198	CONN	93	14	up
5417198	CONN	93	14	down
5417407	CONN	7	61	down
5418301	CONN	18	20	up
5418301	CONN	18	20	down
5418499	CONN	84	53	up
5418880	CONN	73	61	up
5419005	CONN	7	61	up
5419193	CONN	73	61	down
5419591	CONN	22	80	up
5419865	CONN	18	20	up
5419865	CONN	18	20	down
5419984	CONN	80	22	down
5420807	CONN	0	28	down
5420913	CONN	7	61	down
5421200	CONN	0	28	up
5421886	CONN	80	22	up
5421886	CONN	80	22	down
5422100	CONN	22	80	down
5422452	CONN	0	28	down
5423303	CONN	53	84	down
5423373	CONN	22	80	up
5423622	CONN	18	20	up
5423622	CONN	18	20	down
5423776	CONN	80	22	up
5423776	CONN	80	22	down
5424148	CONN	9	61	up
5424148	CONN	9	61	down
5424229	CONN	29	9	down
5424311	CONN	22	80	down
5424461	CONN	9	29	down
5425289	CONN	80	22	up
5425289	CONN	80	22	down
5425609	CONN	22	80	up
5425609	CONN	22	80	down
5425844	CONN	18	20	up
5425844	CONN	18	20	down
5427304	CONN	9	15	up
5427304	CONN	9	15	down
5427799	CONN	22	80	up
5428745	CONN	22	80	down
5429288	CONN	18	20	up
5429288	CONN	18	20	down
5429818	CONN	9	15	up
5429818	CONN	9	15	down
5430553	CONN	53	84	up
5431862	CONN	80	22	up
5431862	CONN	80	22	down
5432124	CONN	18	20	up
5432471	CONN	0	28	up
5432471	CONN	0	28	down
5433742	CONN	80	22	up
5433742	CONN	80	22	down
5434345	CONN	28	0	up
5434345	CONN	28	0	down
5435004	CONN	22	80	up
5435004	CONN	22	80	down
5435913	CONN	18	20	down
5437479	CONN	18	20	up
5438105	CONN	18	20	down
5438983	CONN	84	53	down
5440026	CONN	80	22	up
5440296	CONN	18	20	up
5440361	CONN	49	18	up
5440361	CONN	49	18	down
5440922	CONN	18	20	down
5441608	CONN	30	54	up
5441608	CONN	30	11	up
5441608	CONN	30	54	down
5441755	CONN	71	30	up
5441755	CONN	71	11	up
5441792	CONN	11	30	up
5441792	CONN	11	18	up
5441792	CONN	11	71	up
5441935	CONN	30	71	up
5441935	CONN	30	18	up
5442043	CONN	65	11	up
5442043	CONN	65	71	up
5442043	CONN	65	18	up
5442043	CONN	65	30	up
5442073	CONN	71	18	up
5442082	CONN	14	93	up
5442082	CONN	14	93	down
5442118	CONN	91	21	up
5442118	CONN	91	83	up
5442118	CONN	91	54	up
5442118	CONN	91	49	up
5442118	CONN	91	21	down
5442171	CONN	35	30	up
5442171	CONN	35	71	up
5442171	CONN	35	11	up
5442171	CONN	35	18	up
5442171	CONN	35	78	up
5442171	CONN	35	30	down
5442171	CONN	35	71	down
5442171	CONN	35	11	down
5442171	CONN	35	18	down
5442171	CONN	35	78	down
5442211	CONN	34	91	up
5442211	CONN	34	49	up
5442211	CONN	34	83	up
5442211	CONN	34	54	up
5442252	CONN	30	35	up
5442252	CONN	30	35	down
5442263	CONN	80	22	down
5442264	CONN	49	21	up
5442264	CONN	49	91	up
5442264	CONN	49	34	up
5442264	CONN	49	83	up
5442264	CONN	49	54	up
5442264	CONN	49	21	down
5442297	CONN	21	83	up
5442297	CONN	21	91	up
5442297	CONN	21	54	up
5442297	CONN	21	34	up
5442297	CONN	21	83	down
5442297	CONN	21	91	down
