5736152	CONN	13	15	down
5736203	CONN	6	88	up
5736203	CONN	6	88	down
5736221	CONN	29	9	down
5736232	CONN	85	13	up
5736232	CONN	85	15	up
5736255	CONN	88	6	up
5736255	CONN	88	6	down
5736456	CONN	25	56	down
5736457	CONN	56	29	up
5736457	CONN	56	29	down
5736511	CONN	58	48	down
5736538	CONN	29	7	up
5736538	CONN	29	7	down
5736552	CONN	85	13	down
5736553	CONN	7	29	up
5736553	CONN	7	29	down
5736567	CONN	96	1	up
5736638	CONN	84	58	up
5736687	CONN	28	15	down
5736687	CONN	28	85	down
5736825	CONN	58	94	down
5736825	CONN	58	95	down
5736825	CONN	58	15	down
5736825	CONN	58	85	down
5736825	CONN	58	28	down
5736865	CONN	85	28	down
5736867	CONN	25	9	up
5736867	CONN	25	13	up
5736867	CONN	25	85	up
5736867	CONN	25	28	up
5736867	CONN	25	15	up
5736867	CONN	25	9	down
5736867	CONN	25	13	down
5736867	CONN	25	85	down
5736867	CONN	25	28	down
5736869	CONN	15	16	up
5736869	CONN	15	16	down
5736869	CONN	15	28	down
5737142	CONN	16	29	up
5737142	CONN	16	29	down
5737181	CONN	85	25	up
5737181	CONN	85	25	down
5737181	CONN	85	15	down
5737190	CONN	15	25	up
5737190	CONN	15	85	down
5737210	CONN	28	58	up
5737210	CONN	28	84	up
5737269	CONN	84	28	up
5737490	CONN	29	85	up
5737490	CONN	29	85	down
5737497	CONN	56	9	up
5737497	CONN	56	15	up
5737497	CONN	56	85	up
5737497	CONN	56	9	down
5737497	CONN	56	15	down
5737497	CONN	56	85	down
5737503	CONN	15	25	down
5737540	CONN	25	15	down
5737841	CONN	85	58	up
5737841	CONN	85	84	up
5737905	CONN	84	85	up
5738156	CONN	85	28	up
5738156	CONN	85	58	down
5738219	CONN	84	58	down
5738252	CONN	28	85	up
5738252	CONN	28	58	down
5738700	CONN	14	93	up
5738700	CONN	14	93	down
5738808	CONN	26	57	up
5738885	CONN	93	14	up
5738885	CONN	93	14	down
5739096	CONN	85	84	down
5739159	CONN	84	85	down
5739159	CONN	84	28	down
5739193	CONN	15	9	up
5739193	CONN	15	9	down
5739288	CONN	28	84	down
5739337	CONN	62	1	down
5739348	CONN	6	75	down
5739348	CONN	6	90	down
5739383	CONN	96	1	down
5739387	CONN	90	75	down
5739409	CONN	85	28	down
5739801	CONN	28	85	down
5739802	CONN	84	1	up
5740006	CONN	58	84	up
5740053	CONN	90	6	down
5740122	CONN	84	13	up
5740122	CONN	84	1	down
5740122	CONN	84	13	down
5740545	CONN	13	84	up
5740545	CONN	13	84	down
5741275	CONN	58	85	up
5741275	CONN	58	84	down
5741529	CONN	62	96	down
5741540	CONN	18	20	up
5741574	CONN	96	62	down
5741613	CONN	85	58	up
5741613	CONN	85	58	down
5742646	CONN	93	14	up
5742646	CONN	93	14	down
5742804	CONN	18	20	down
5743286	CONN	80	70	down
5743579	CONN	50	61	up
5743579	CONN	50	61	down
5743816	CONN	85	28	up
5743933	CONN	28	85	up
5744124	CONN	56	28	up
5744144	CONN	85	56	up
5744383	CONN	18	20	up
5744383	CONN	18	20	down
5744452	CONN	26	57	down
5744728	CONN	33	18	up
5744728	CONN	33	18	down
5744776	CONN	56	85	up
5744990	CONN	28	56	up
5744990	CONN	28	85	down
5745035	CONN	58	85	down
5745708	CONN	26	57	up
5745717	CONN	9	7	up
5745717	CONN	9	7	down
5745986	CONN	14	93	up
5745986	CONN	14	93	down
5746033	CONN	7	88	up
5746033	CONN	7	88	down
5746107	CONN	80	70	up
5746107	CONN	80	70	down
5746533	CONN	28	85	up
5746968	CONN	56	85	down
5747046	CONN	28	56	down
5747266	CONN	20	18	up
5747515	CONN	18	20	up
5747515	CONN	18	20	down
5748224	CONN	56	28	down
5749079	CONN	18	20	up
5749609	CONN	80	70	up
5749609	CONN	80	70	down
5750024	CONN	18	20	down
5750112	CONN	56	85	up
5750112	CONN	56	28	up
5750146	CONN	28	56	up
5750426	CONN	56	85	down
5752022	CONN	56	85	up
5752430	CONN	80	22	up
5752430	CONN	80	22	down
5753503	CONN	14	93	up
5753503	CONN	14	93	down
5753563	CONN	85	28	down
5753587	CONN	56	28	down
5753606	CONN	93	14	up
5753606	CONN	93	14	down
5753687	CONN	80	22	up
5753687	CONN	80	22	down
5753754	CONN	28	56	down
5753754	CONN	28	85	down
5755694	CONN	22	80	up
5755694	CONN	22	80	down
5756190	CONN	80	22	up
5756190	CONN	80	22	down
5756712	CONN	26	57	down
5757277	CONN	22	80	up
5757277	CONN	22	80	down
5758204	CONN	26	57	up
5759171	CONN	26	57	down
5759811	CONN	93	14	up
5759811	CONN	93	14	down
5759938	CONN	81	20	up
5759938	CONN	81	20	down
5760426	CONN	20	81	up
5761404	CONN	26	57	up
5761404	CONN	26	57	down
5761720	CONN	18	20	up
5761720	CONN	18	20	down
5763406	CONN	80	22	up
5763406	CONN	80	22	down
5764232	CONN	26	57	up
5765499	CONN	85	56	down
5765526	CONN	56	85	down
5768214	CONN	18	20	up
5768214	CONN	18	20	down
5772281	CONN	18	20	up
5772281	CONN	18	20	down
5781610	CONN	22	80	up
5786430	CONN	20	18	down
5786430	CONN	20	81	down
5787682	CONN	20	18	up
5787682	CONN	20	81	up
5787682	CONN	20	18	down
5787682	CONN	20	81	down
5788316	CONN	20	18	up
5788316	CONN	20	81	up
5790425	CONN	18	20	up
5790425	CONN	18	20	down
5792385	CONN	20	18	down
5792385	CONN	20	81	down
5793950	CONN	20	81	up
5793950	CONN	20	18	up
5793950	CONN	20	81	down
5795009	CONN	18	20	up
5795009	CONN	18	20	down
5796356	CONN	22	80	down
5799286	CONN	22	80	up
5799340	CONN	28	10	up
5799929	CONN	22	80	down
5799968	CONN	14	93	up
5799968	CONN	14	93	down
5801219	CONN	14	93	up
5801219	CONN	14	93	down
5802302	CONN	45	63	up
5802302	CONN	45	63	down
5803976	CONN	28	10	down
5804017	CONN	68	88	up
5804017	CONN	68	88	down
5804021	CONN	88	68	up
5804021	CONN	88	68	down
5804038	CONN	14	93	up
5804038	CONN	14	93	down
5804931	CONN	84	53	up
5806208	CONN	26	57	down
5807135	CONN	9	13	up
5807135	CONN	9	13	down
5807514	CONN	13	9	up
5807514	CONN	13	10	up
5807514	CONN	13	28	up
5807514	CONN	13	80	up
5807514	CONN	13	9	down
5807514	CONN	13	10	down
5807514	CONN	13	28	down
5807619	CONN	80	10	up
5807619	CONN	80	13	up
5807619	CONN	80	10	down
5807737	CONN	20	18	down
5808832	CONN	18	61	up
5808832	CONN	18	61	down
5810409	CONN	13	28	up
5810683	CONN	28	13	up
5811201	CONN	62	96	up
5811201	CONN	62	96	down
5811287	CONN	96	62	up
5811726	CONN	28	13	down
5812197	CONN	84	53	down
5812648	CONN	13	28	down
5812809	CONN	56	79	up
5812809	CONN	56	79	down
5812818	CONN	79	56	up
5812818	CONN	79	56	down
5813118	CONN	14	93	up
5813118	CONN	14	93	down
5813410	CONN	62	15	up
5813410	CONN	62	15	down
5813554	CONN	18	41	up
5813623	CONN	28	8	up
5813623	CONN	28	13	up
5813623	CONN	28	15	up
5813623	CONN	28	8	down
5813623	CONN	28	13	down
5813623	CONN	28	15	down
5813635	CONN	80	8	up
5813635	CONN	80	15	up
5813635	CONN	80	8	down
5813751	CONN	15	13	up
5813751	CONN	15	10	up
5813751	CONN	15	28	up
5813751	CONN	15	13	down
5813775	CONN	10	15	up
5813865	CONN	93	14	up
5813865	CONN	93	14	down
5813928	CONN	13	15	up
5813948	CONN	80	15	down
5814044	CONN	62	96	up
5814182	CONN	18	41	down
5814270	CONN	13	28	up
5814368	CONN	95	10	up
5814368	CONN	95	80	up
5814368	CONN	95	8	up
5814368	CONN	95	10	down
5814368	CONN	95	13	down
5814368	CONN	95	15	down
5814368	CONN	95	80	down
5814368	CONN	95	8	down
5814368	CONN	95	28	down
5814389	CONN	15	8	up
5814533	CONN	8	15	up
5814533	CONN	8	28	up
5814758	CONN	10	8	up
5814951	CONN	50	84	up
5814951	CONN	50	84	down
5815015	CONN	15	10	down
