7760871	CONN	82	13	up
7760871	CONN	82	13	down
7761189	CONN	82	85	up
7761190	CONN	93	14	up
7761190	CONN	93	14	down
7762055	CONN	80	22	down
7762190	CONN	82	85	down
7762661	CONN	22	80	down
7763135	CONN	82	56	down
7764249	CONN	80	22	up
7764418	CONN	82	85	up
7765048	CONN	82	13	up
7765048	CONN	82	13	down
7765048	CONN	82	85	down
7765048	CONN	82	28	down
7765167	CONN	22	80	up
7765671	CONN	82	85	up
7765671	CONN	82	56	up
7766147	CONN	22	80	down
7766636	CONN	82	28	up
7766636	CONN	82	28	down
7767206	CONN	18	20	up
7767299	CONN	82	7	up
7767299	CONN	82	7	down
7767299	CONN	82	85	down
7767399	CONN	22	80	up
7767399	CONN	22	80	down
7767425	CONN	80	22	down
7767938	CONN	82	28	up
7768150	CONN	18	20	down
7768677	CONN	80	22	up
7768775	CONN	88	28	up
7768891	CONN	82	85	up
7769171	CONN	28	88	up
7769212	CONN	82	85	down
7769278	CONN	22	80	up
7769278	CONN	22	80	down
7769715	CONN	88	28	down
7769797	CONN	28	88	down
7770013	CONN	22	80	up
7770013	CONN	22	80	down
7770153	CONN	82	56	down
7770153	CONN	82	28	down
7771606	CONN	18	20	up
7771606	CONN	22	80	up
7773194	CONN	80	22	down
7773196	CONN	22	80	down
7774132	CONN	76	45	up
7774132	CONN	76	45	down
7774274	CONN	14	93	up
7774274	CONN	14	93	down
7774408	CONN	45	54	up
7774415	CONN	49	44	up
7774415	CONN	49	45	up
7774415	CONN	49	83	up
7774415	CONN	49	54	up
7774448	CONN	18	20	down
7774476	CONN	22	80	up
7774478	CONN	80	22	up
7774695	CONN	83	21	up
7774695	CONN	83	49	up
7774695	CONN	83	45	up
7774695	CONN	83	44	up
7774695	CONN	83	54	up
7774737	CONN	45	21	up
7774737	CONN	45	49	up
7774737	CONN	45	83	up
7774737	CONN	45	44	up
7774737	CONN	45	21	down
7774745	CONN	49	21	up
7774745	CONN	49	91	up
7774745	CONN	49	21	down
7774889	CONN	91	21	up
7774889	CONN	91	45	up
7774889	CONN	91	49	up
7774889	CONN	91	44	up
7774889	CONN	91	54	up
7774889	CONN	91	83	up
7774889	CONN	91	21	down
7774939	CONN	21	91	up
7774939	CONN	21	3	up
7774939	CONN	21	44	up
7774939	CONN	21	45	up
7774939	CONN	21	49	up
7774939	CONN	21	83	up
7774939	CONN	21	54	up
7774939	CONN	21	91	down
7774939	CONN	21	3	down
7774939	CONN	21	44	down
7774939	CONN	21	45	down
7774939	CONN	21	49	down
7774939	CONN	21	83	down
7774939	CONN	21	54	down
7775018	CONN	83	91	up
7775018	CONN	83	21	down
7775062	CONN	49	72	up
7775070	CONN	45	91	up
7775210	CONN	91	72	up
7775226	CONN	30	3	up
7775226	CONN	30	63	up
7775231	CONN	18	20	up
7775338	CONN	83	72	up
7775388	CONN	45	72	up
7775449	CONN	22	80	down
7775856	CONN	18	20	down
7777049	CONN	22	80	up
7777342	CONN	50	20	up
7777907	CONN	73	20	up
7777907	CONN	73	50	up
7777978	CONN	50	73	up
7778225	CONN	94	88	up
7778225	CONN	94	88	down
7778688	CONN	30	3	down
7778688	CONN	30	63	down
7778961	CONN	28	88	up
7778961	CONN	28	94	up
7778961	CONN	28	88	down
7778984	CONN	14	70	up
7778984	CONN	14	70	down
7779133	CONN	79	93	up
7779133	CONN	79	93	down
7779187	CONN	94	28	up
7779262	CONN	27	36	up
