6073555	CONN	71	34	up
6073555	CONN	71	34	down
6073556	CONN	21	91	up
6073591	CONN	11	83	up
6073591	CONN	11	22	up
6073591	CONN	11	30	up
6073591	CONN	11	83	down
6073592	CONN	30	22	up
6073592	CONN	30	83	up
6073592	CONN	30	3	up
6073592	CONN	30	11	up
6073611	CONN	50	87	up
6073611	CONN	50	87	down
6073618	CONN	19	35	up
6073618	CONN	19	21	up
6073618	CONN	19	35	down
6073618	CONN	19	21	down
6073619	CONN	3	22	up
6073619	CONN	3	83	up
6073619	CONN	3	30	up
6073628	CONN	74	95	up
6073780	CONN	6	80	down
6073810	CONN	34	45	up
6073810	CONN	34	18	up
6073810	CONN	34	63	up
6073810	CONN	34	91	up
6073813	CONN	91	45	up
6073813	CONN	45	91	up
6073813	CONN	45	63	up
6073813	CONN	45	21	up
6073813	CONN	45	34	up
6073813	CONN	45	21	down
6073816	CONN	18	11	up
6073835	CONN	80	6	down
6073835	CONN	80	32	down
6073849	CONN	32	80	down
6073885	CONN	21	63	up
6073885	CONN	21	18	up
6073885	CONN	21	45	up
6073885	CONN	21	63	down
6073885	CONN	21	18	down
6073885	CONN	21	91	down
6073885	CONN	21	45	down
6073908	CONN	11	49	up
6073908	CONN	11	37	up
6073908	CONN	11	49	down
6073931	CONN	49	11	up
6073931	CONN	49	21	up
6073931	CONN	49	22	up
6073931	CONN	49	3	up
6073931	CONN	49	83	up
6073931	CONN	49	37	up
6073931	CONN	49	11	down
6073931	CONN	49	21	down
6073941	CONN	74	95	down
6073944	CONN	3	49	up
6073944	CONN	3	37	up
6073963	CONN	27	70	down
6073967	CONN	50	80	up
6073967	CONN	50	6	down
6073967	CONN	50	80	down
6073968	CONN	87	27	up
6073968	CONN	87	80	down
6073968	CONN	87	27	down
6073970	CONN	71	83	up
6073970	CONN	71	49	up
6073970	CONN	71	22	up
6073970	CONN	71	3	up
6073970	CONN	71	11	up
6073970	CONN	71	19	up
6073970	CONN	71	37	up
6073970	CONN	71	83	down
6074088	CONN	35	18	up
6074088	CONN	35	54	up
6074088	CONN	35	45	up
6074088	CONN	35	63	up
6074088	CONN	35	91	up
6074095	CONN	6	29	up
6074130	CONN	18	22	up
6074131	CONN	45	54	up
6074136	CONN	34	54	up
6074152	CONN	91	54	up
6074152	CONN	91	63	up
6074152	CONN	91	18	up
6074152	CONN	91	34	up
6074152	CONN	91	35	up
6074152	CONN	91	21	down
6074188	CONN	80	50	down
6074188	CONN	80	20	down
6074188	CONN	80	87	down
6074208	CONN	32	70	up
6074208	CONN	32	70	down
6074247	CONN	11	41	up
6074247	CONN	11	71	up
6074247	CONN	11	19	up
6074247	CONN	11	41	down
6074260	CONN	19	11	up
6074260	CONN	19	34	up
6074260	CONN	19	71	up
6074260	CONN	19	11	down
6074260	CONN	19	34	down
6074263	CONN	3	19	up
6074263	CONN	3	71	up
6074270	CONN	28	12	up
6074270	CONN	28	70	up
6074270	CONN	28	12	down
6074270	CONN	28	70	down
6074278	CONN	49	41	up
6074278	CONN	49	19	up
6074278	CONN	49	41	down
6074281	CONN	30	19	up
6074281	CONN	30	71	up
6074281	CONN	30	37	up
6074291	CONN	71	41	up
6074291	CONN	71	30	up
6074291	CONN	71	41	down
6074304	CONN	27	88	up
6074310	CONN	74	80	up
6074317	CONN	50	53	up
6074317	CONN	50	53	down
6074378	CONN	88	27	up
6074401	CONN	35	18	down
6074404	CONN	20	80	down
6074445	CONN	45	35	up
6074445	CONN	45	91	down
6074445	CONN	45	63	down
6074445	CONN	45	35	down
6074445	CONN	45	34	down
6074445	CONN	45	54	down
6074448	CONN	16	48	up
6074449	CONN	34	45	down
6074450	CONN	7	27	down
6074497	CONN	48	94	up
6074528	CONN	80	13	up
6074541	CONN	13	95	up
6074541	CONN	13	80	up
6074572	CONN	19	71	down
6074581	CONN	5	38	down
6074597	CONN	49	71	up
6074617	CONN	27	7	down
6074619	CONN	71	49	down
6074734	CONN	33	70	up
6074734	CONN	33	70	down
6074771	CONN	16	12	up
6074778	CONN	60	69	up
6074826	CONN	7	20	up
6074826	CONN	7	6	up
6074826	CONN	7	50	up
6074826	CONN	7	87	up
6074847	CONN	80	95	up
6074853	CONN	95	80	up
6074862	CONN	45	54	up
6074862	CONN	45	91	up
6074862	CONN	45	35	up
6074862	CONN	45	63	up
6074862	CONN	45	54	down
6074890	CONN	11	83	up
6074891	CONN	94	28	up
6074892	CONN	19	49	up
6074892	CONN	19	49	down
6074922	CONN	6	32	up
6074922	CONN	6	53	up
6074922	CONN	6	7	up
6074922	CONN	6	29	down
6074922	CONN	6	32	down
6074922	CONN	6	53	down
6074951	CONN	50	7	up
6075091	CONN	60	9	down
6075151	CONN	48	12	up
6075171	CONN	95	28	up
6075171	CONN	95	80	down
6075204	CONN	94	48	down
6075206	CONN	11	22	down
6075215	CONN	19	35	up
6075215	CONN	19	21	up
6075215	CONN	19	35	down
6075215	CONN	19	21	down
6075216	CONN	13	74	down
6075227	CONN	30	22	down
6075227	CONN	30	83	down
6075232	CONN	3	22	down
6075232	CONN	3	83	down
6075232	CONN	3	49	down
6075232	CONN	49	22	down
6075246	CONN	71	22	down
6075276	CONN	50	6	up
6075333	CONN	28	94	up
6075333	CONN	28	95	up
6075339	CONN	35	54	down
6075375	CONN	20	7	up
6075403	CONN	88	29	up
6075403	CONN	88	56	up
6075403	CONN	88	29	down
6075403	CONN	88	56	down
6075405	CONN	91	54	down
6075435	CONN	56	88	up
6075435	CONN	56	88	down
6075452	CONN	7	20	down
6075458	CONN	81	52	up
6075473	CONN	80	95	down
6075537	CONN	48	16	up
6075537	CONN	48	28	up
6075537	CONN	48	16	down
6075537	CONN	48	94	down
6075540	CONN	30	49	down
6075579	CONN	49	11	up
6075590	CONN	87	27	up
6075590	CONN	87	7	up
6075590	CONN	87	27	down
6075597	CONN	50	53	up
6075597	CONN	50	7	down
6075610	CONN	74	28	up
6075720	CONN	34	21	up
6075744	CONN	29	9	up
6075744	CONN	29	32	down
6075744	CONN	29	9	down
6075751	CONN	56	9	up
6075751	CONN	56	9	down
6075814	CONN	45	34	up
6075825	CONN	7	32	up
6075825	CONN	7	29	up
6075825	CONN	7	32	down
6075825	CONN	7	6	down
6075825	CONN	7	50	down
6075825	CONN	7	87	down
6075825	CONN	7	29	down
6075850	CONN	48	12	down
6075850	CONN	48	28	down
6075890	CONN	6	20	down
6075890	CONN	6	7	down
6075890	CONN	6	87	down
6075890	CONN	6	50	down
6075898	CONN	28	74	up
6075898	CONN	28	48	up
6075898	CONN	28	74	down
6075902	CONN	87	7	down
6075916	CONN	71	49	up
6075916	CONN	71	83	up
6075916	CONN	71	49	down
6076006	CONN	20	6	down
6076006	CONN	20	7	down
6076006	CONN	20	50	down
6076035	CONN	34	45	up
6076035	CONN	34	21	down
6076039	CONN	60	69	down
6076043	CONN	21	34	up
6076043	CONN	21	35	up
6076043	CONN	21	18	up
6076043	CONN	21	63	up
6076043	CONN	21	54	up
6076043	CONN	21	18	down
6076043	CONN	21	63	down
6076260	CONN	27	87	up
6076260	CONN	27	7	up
6076260	CONN	27	87	down
6076356	CONN	21	34	down
6076356	CONN	21	35	down
6076411	CONN	28	48	down
6076411	CONN	28	94	down
6076455	CONN	95	48	up
6076455	CONN	95	48	down
6076457	CONN	7	27	up
6076475	CONN	19	71	up
6076475	CONN	19	71	down
6076503	CONN	30	83	up
6076505	CONN	80	32	up
6076505	CONN	80	32	down
6076520	CONN	6	53	up
6076520	CONN	6	53	down
6076534	CONN	3	83	up
6076534	CONN	3	49	up
6076547	CONN	13	48	up
