13496804	CONN	75	95	up
13496804	CONN	75	95	down
13496838	CONN	77	92	up
13496838	CONN	77	25	up
13496838	CONN	77	92	down
13496838	CONN	77	25	down
13497118	CONN	13	82	up
13497129	CONN	75	77	up
13497129	CONN	75	77	down
13497220	CONN	77	38	up
13497220	CONN	77	38	down
13497438	CONN	71	45	up
13497438	CONN	71	45	down
13497465	CONN	31	62	down
13497465	CONN	31	6	down
13497465	CONN	31	77	down
13497493	CONN	19	44	up
13497493	CONN	19	71	up
13497493	CONN	19	11	up
13497493	CONN	19	18	up
13497493	CONN	19	49	up
13497493	CONN	19	45	up
13497751	CONN	71	41	down
13498002	CONN	80	33	up
13498002	CONN	80	33	down
13498035	CONN	31	62	up
13498035	CONN	31	6	up
13498035	CONN	31	62	down
13498058	CONN	13	33	up
13498058	CONN	13	33	down
13498064	CONN	71	91	down
13498064	CONN	71	11	down
13498064	CONN	71	18	down
13498126	CONN	94	33	up
13498158	CONN	77	62	down
13498167	CONN	6	38	up
13498167	CONN	6	62	down
13498167	CONN	6	38	down
13498307	CONN	49	18	down
13498307	CONN	49	19	down
13498307	CONN	49	71	down
13498307	CONN	49	45	down
13498323	CONN	80	94	up
13498323	CONN	80	94	down
13498351	CONN	31	77	up
13498377	CONN	71	49	down
13498428	CONN	81	62	up
13498428	CONN	81	62	down
13498465	CONN	19	44	down
13498635	CONN	90	84	down
13498642	CONN	49	3	up
13498642	CONN	49	83	up
13498642	CONN	49	78	up
13498642	CONN	49	34	up
13498642	CONN	49	3	down
13498642	CONN	49	83	down
13498654	CONN	38	33	up
13498681	CONN	75	84	down
13498704	CONN	71	19	up
13498776	CONN	94	56	up
13498783	CONN	34	83	up
13498806	CONN	6	9	up
13498806	CONN	6	9	down
13499020	CONN	56	48	up
13499020	CONN	56	94	up
13499020	CONN	56	38	up
13499030	CONN	71	45	up
13499030	CONN	71	19	down
13499292	CONN	38	56	up
13499292	CONN	49	78	down
13499347	CONN	56	33	up
13499347	CONN	71	18	up
13499347	CONN	71	18	down
13499413	CONN	19	71	down
13499441	CONN	94	48	up
13499441	CONN	94	48	down
13499594	CONN	80	82	down
13499608	CONN	49	71	up
13499608	CONN	49	71	down
13499608	CONN	49	34	down
13499647	CONN	31	62	up
13499674	CONN	71	34	up
13499674	CONN	71	49	up
13499674	CONN	71	34	down
13499674	CONN	71	49	down
13499734	CONN	77	62	up
13499762	CONN	94	85	up
13499763	CONN	6	62	up
13499931	CONN	38	82	up
13499931	CONN	38	85	up
13499931	CONN	38	82	down
13500010	CONN	56	95	up
13500010	CONN	56	85	up
13500010	CONN	56	95	down
13500093	CONN	34	78	up
13500241	CONN	80	38	up
13500284	CONN	38	13	up
13500284	CONN	38	17	up
13500284	CONN	38	13	down
13500284	CONN	38	48	down
13500309	CONN	71	19	up
13500309	CONN	71	45	down
13500309	CONN	71	19	down
13500364	CONN	13	82	down
13500525	CONN	90	9	up
13500525	CONN	90	29	up
13500525	CONN	90	9	down
13500525	CONN	90	29	down
13500556	CONN	80	85	up
13500556	CONN	80	85	down
13500596	CONN	38	33	down
13500596	CONN	38	94	down
13500596	CONN	38	95	down
13500691	CONN	0	28	up
13500706	CONN	94	48	up
13500706	CONN	94	33	down
13500706	CONN	94	95	down
13500706	CONN	94	48	down
13500706	CONN	94	85	down
13500710	CONN	13	85	up
13500870	CONN	80	94	up
13500870	CONN	80	94	down
13500909	CONN	38	85	down
13500951	CONN	56	33	down
13501062	CONN	94	13	up
13501062	CONN	94	17	up
13501062	CONN	94	80	up
13501233	CONN	38	17	down
13501233	CONN	38	56	down
13501269	CONN	31	94	up
13501269	CONN	31	94	down
13501313	CONN	19	91	up
13501313	CONN	19	91	down
13501370	CONN	56	88	up
13501370	CONN	56	95	up
13501370	CONN	56	13	up
13501370	CONN	56	17	up
13501370	CONN	56	80	up
13501370	CONN	56	88	down
13501370	CONN	56	95	down
13501428	CONN	13	38	up
13501428	CONN	13	56	up
13501428	CONN	13	94	up
13501741	CONN	13	38	down
13501749	CONN	56	48	down
13501858	CONN	80	56	up
13501913	CONN	38	56	up
13501913	CONN	38	94	up
13501913	CONN	38	80	up
13501950	CONN	19	11	down
13501950	CONN	19	18	down
13502043	CONN	94	13	down
13502062	CONN	56	85	down
13502114	CONN	13	85	down
13502174	CONN	80	94	up
13502174	CONN	80	94	down
13502258	CONN	38	13	up
13502258	CONN	38	17	up
13502258	CONN	38	13	down
13502258	CONN	38	56	down
13502265	CONN	19	49	down
13502385	CONN	56	13	down
13502385	CONN	56	17	down
13502385	CONN	56	80	down
13502385	CONN	56	94	down
13502385	CONN	56	38	down
13502427	CONN	13	56	down
13502427	CONN	13	94	down
13502447	CONN	94	48	up
13502447	CONN	94	88	up
13502447	CONN	94	33	up
13502447	CONN	94	85	up
13502447	CONN	94	95	up
13502447	CONN	94	17	down
13502447	CONN	94	48	down
13502447	CONN	94	80	down
13502447	CONN	94	56	down
13502447	CONN	94	88	down
13502505	CONN	80	56	down
13502586	CONN	6	31	down
13502586	CONN	6	62	down
13502586	CONN	6	77	down
13502597	CONN	38	33	up
13502597	CONN	38	85	up
13502609	CONN	19	3	up
13502609	CONN	19	71	up
13502749	CONN	49	72	up
13502754	CONN	56	79	up
13502754	CONN	56	75	up
13502754	CONN	56	90	up
13502754	CONN	90	56	up
13502862	CONN	77	31	down
13502910	CONN	75	56	up
13502947	CONN	38	48	up
13502947	CONN	38	95	up
13502955	CONN	0	28	down
13503065	CONN	49	72	down
13503067	CONN	56	79	down
13503071	CONN	72	41	up
13503071	CONN	72	91	up
13503071	CONN	72	11	up
13503071	CONN	72	49	up
13503095	CONN	94	33	down
13503152	CONN	31	62	down
13503155	CONN	80	38	down
13503177	CONN	77	62	down
13503177	CONN	77	6	down
13503242	CONN	19	3	down
13503292	CONN	38	88	up
13503292	CONN	38	94	down
13503292	CONN	38	80	down
13503384	CONN	72	41	down
13503400	CONN	90	62	up
13503400	CONN	90	31	up
13503400	CONN	90	62	down
13503432	CONN	56	62	up
13503432	CONN	56	14	up
13503432	CONN	56	31	up
13503432	CONN	56	62	down
13503432	CONN	56	14	down
13503448	CONN	81	62	up
13503470	CONN	80	70	up
13503470	CONN	80	70	down
13503535	CONN	75	56	down
13503574	CONN	31	9	up
13503574	CONN	31	79	up
13503574	CONN	31	90	up
13503574	CONN	31	9	down
13503577	CONN	19	18	up
13503577	CONN	19	71	down
13503577	CONN	19	18	down
13503585	CONN	6	50	up
13503605	CONN	38	48	down
13503606	CONN	77	56	up
13503606	CONN	77	14	up
13503606	CONN	77	79	up
